Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
TRX,2019-08-15,0.0181817777,0.0204591146,0.0204754553,0.0176407279
TRX,2019-08-16,0.0175022204,0.0181825857,0.0181874503,0.0167566723
TRX,2019-08-17,0.0169608147,0.0174809468,0.0176500725,0.0164057579
TRX,2019-08-18,0.0170378907,0.0169617207,0.017308281,0.0166664186
TRX,2019-08-19,0.017753516,0.0168929278,0.0183172291,0.0166964599
TRX,2019-08-20,0.0179259476,0.0177535931,0.0183211506,0.0175924016
TRX,2019-08-21,0.0175669678,0.0179529969,0.0180724874,0.0172609153
TRX,2019-08-22,0.0166941929,0.0175682282,0.0175994406,0.0163117286
TRX,2019-08-23,0.0176488944,0.0166950591,0.017991912,0.016586062
TRX,2019-08-24,0.0180307831,0.0173181705,0.018364936,0.0173057359
TRX,2019-08-25,0.0177256031,0.0180100612,0.0182063977,0.0173481698
TRX,2019-08-26,0.0176617287,0.0177247856,0.018316766,0.017420905
TRX,2019-08-27,0.0176893804,0.0174936287,0.0180429033,0.0173904597
TRX,2019-08-28,0.0175722131,0.0176873061,0.0177589189,0.0172949155
TRX,2019-08-29,0.0160061402,0.0175968299,0.0176517283,0.0153154919
TRX,2019-08-30,0.015437733,0.0160060935,0.0160661539,0.0150286759
TRX,2019-08-31,0.0155675892,0.0154437173,0.0157767426,0.0151505602
TRX,2019-09-01,0.0156283895,0.0155677026,0.0156529702,0.0151138884
TRX,2019-09-02,0.0156236014,0.0156281339,0.0157246822,0.0153458457
TRX,2019-09-03,0.0157914816,0.0156241054,0.0162243283,0.0151869543
TRX,2019-09-04,0.0159683112,0.0159304232,0.0162158371,0.0156851951
TRX,2019-09-05,0.0154682577,0.0159684646,0.0160399849,0.0154188741
TRX,2019-09-06,0.0149066447,0.0154696608,0.0156016244,0.0142678944
TRX,2019-09-07,0.0141971557,0.0149071433,0.015153529,0.0138863759
TRX,2019-09-08,0.0154588546,0.0141959396,0.0157440691,0.014104211
TRX,2019-09-09,0.0157347073,0.0153582403,0.0162023405,0.0151927707
TRX,2019-09-10,0.0157607263,0.0157339389,0.0161046786,0.0151260187
TRX,2019-09-11,0.0155566981,0.0157607266,0.0161745332,0.0153356363
TRX,2019-09-12,0.0148154952,0.0155940859,0.0157544889,0.0147754559
TRX,2019-09-13,0.0148335042,0.0148156401,0.0149719441,0.0144223097
TRX,2019-09-14,0.0153705796,0.014833511,0.0154983592,0.0146823317
TRX,2019-09-15,0.0158513452,0.0153707806,0.0159604889,0.0151757889
