Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BCH,2019-03-23,156.6302827359,152.2341175994,158.3147690576,150.7546333998
BCH,2019-03-24,164.0055575545,156.0825510669,168.3704753833,155.5161016117
BCH,2019-03-25,165.5878936994,164.0055575545,166.1583321563,161.8471974685
BCH,2019-03-26,161.9650932018,165.5878936994,165.8826760732,157.7992785018
BCH,2019-03-27,159.1101959366,161.9652791257,162.7707051901,156.0286652322
BCH,2019-03-28,167.6415575135,160.668749864,168.9957323125,159.9537218369
BCH,2019-03-29,169.1021238819,167.6440819182,171.9051447991,167.098303936
BCH,2019-03-30,170.9472072104,169.1021546925,172.0373250895,168.3825868399
BCH,2019-03-31,168.2831212913,171.1828994685,172.454282856,166.3437686
BCH,2019-04-01,168.8983353822,168.2831212913,169.1858387803,166.3629800544
BCH,2019-04-02,168.4765392022,168.8983353822,170.0081364495,166.925679047
BCH,2019-04-03,221.5216438349,168.4759262689,221.6461771774,168.0244282744
BCH,2019-04-04,289.3427007265,221.6907114026,329.8486801934,218.5750530547
BCH,2019-04-05,286.6211717067,295.510714967,315.8530510423,275.4494676418
BCH,2019-04-06,295.2332816575,286.8117541683,301.9891582733,282.6726927542
BCH,2019-04-07,302.5021241859,293.4816340927,327.8475443916,285.2562180807
BCH,2019-04-08,318.561331515,302.6935493906,323.6216877018,299.4878429481
BCH,2019-04-09,312.5258404454,318.561331515,327.3926189965,303.4583112952
BCH,2019-04-10,300.9910838244,312.550915908,314.5536602668,300.3883469355
BCH,2019-04-11,305.8866786922,300.9907262364,314.3014493177,300.6749050516
BCH,2019-04-12,278.1252091273,308.1307079268,309.259022464,264.8388264148
BCH,2019-04-13,284.5382684469,280.3440915389,290.0165070373,266.5408641386
BCH,2019-04-14,285.1051284296,284.53865559,288.7144799059,277.341918672
BCH,2019-04-15,293.7482322455,284.3305570191,294.3351061098,279.9018996789
BCH,2019-04-16,312.407374893,292.4624378235,331.3509306475,291.7463772075
BCH,2019-04-17,324.3330179063,315.3016728501,328.0912581666,308.0830686555
BCH,2019-04-18,316.1687823947,324.3330179112,328.3268261205,311.7599120515
BCH,2019-04-19,312.4598184343,316.6873559604,319.4019583059,308.7649335051
BCH,2019-04-20,309.9389802821,311.8217272202,316.3785036155,298.6637784674
BCH,2019-04-21,306.7064869515,309.938980342,313.1827293081,302.1234389788
BCH,2019-04-22,300.4253373541,306.7700143376,309.2060378075,290.9040245497
BCH,2019-04-23,300.6575517323,299.2303600097,302.6592539409,293.7019085658
BCH,2019-04-24,300.9125622249,300.6575517323,314.5403566154,295.0526547529
BCH,2019-04-25,290.0238193174,300.9117685353,301.1693666346,283.1939819929
BCH,2019-04-26,276.4922264277,290.0238193173,293.0425241845,273.1770463983
BCH,2019-04-27,270.023676516,273.8547587928,281.8291585868,262.7505220079
BCH,2019-04-28,269.7881793786,270.023607288,272.5793008903,266.0114018161
BCH,2019-04-29,261.5969251338,269.7881793786,272.487455591,257.0681403948
BCH,2019-04-30,242.0178929162,261.3629180165,261.3631018737,240.1615997625
BCH,2019-05-01,265.0206268931,245.7624311709,265.0206268931,243.6404087669
BCH,2019-05-02,270.4915839523,265.0206268931,278.3619767231,262.1490355828
BCH,2019-05-03,273.759115419,274.4432355108,282.1989795576,270.932547774
BCH,2019-05-04,291.8261969939,273.7591154231,298.7731489181,270.6863460457
BCH,2019-05-05,297.7497020786,292.3600084698,309.1944826435,279.7973755122
BCH,2019-05-06,299.0853997052,295.941189862,303.8118436536,291.3960612091
BCH,2019-05-07,295.7090508393,299.0853993857,300.6378707732,286.0902791851
BCH,2019-05-08,296.9284878933,293.1464269421,303.0126382204,288.8028199065
BCH,2019-05-09,292.4831044983,289.8040593875,293.1588104788,282.0744082491
BCH,2019-05-10,293.1588967749,292.4839251867,297.4981711668,284.9189680449
BCH,2019-05-11,296.6173371917,293.1634823995,302.6692618446,286.1815606393
BCH,2019-05-12,346.4064741635,295.8108686555,348.5371672654,295.615797157
BCH,2019-05-13,362.0710680288,352.8244130935,378.7236010007,336.5264273357
BCH,2019-05-14,395.3433694007,362.0710680288,410.9967635182,359.7176274075
BCH,2019-05-15,397.8902216182,395.3792923357,416.7444831774,382.0855905343
BCH,2019-05-16,413.1032766177,405.6801710826,413.1162044527,385.4327857523
BCH,2019-05-17,413.9664626679,413.1681020685,460.8466528278,400.0252478426
BCH,2019-05-18,383.2281918655,414.2940640189,430.4607496237,325.1350030776
BCH,2019-05-19,382.8590095308,383.1226729802,398.7868149598,372.9165286223
BCH,2019-05-20,436.8738257139,379.2092989306,439.0548389236,378.2597084632
BCH,2019-05-21,409.0495601287,436.8722662801,439.1486811358,380.9826881598
BCH,2019-05-22,419.1757969006,413.9765089117,447.1407414129,399.600567647
BCH,2019-05-23,396.4912532854,419.3159030076,424.2461889019,381.2386517501
BCH,2019-05-24,402.3903709219,396.5609922706,409.0131229692,368.5516799178
BCH,2019-05-25,410.2159118302,405.9162416586,423.8703964424,394.4584265682
BCH,2019-05-26,408.2612499021,408.8725386319,415.5094908847,399.7258628618
BCH,2019-05-27,430.9176077045,408.2615083987,439.9487878721,390.3245710801
BCH,2019-05-28,435.5916511891,430.918461529,458.3405428052,418.0538692703
BCH,2019-05-29,435.7398546541,440.1170025882,445.5382591641,426.4624322886
BCH,2019-05-30,457.1166904037,435.7398271811,466.1662882166,420.3876331399
BCH,2019-05-31,424.5544370276,457.6382510946,482.3451202787,404.1113485358
BCH,2019-06-01,437.8915009468,424.3198020322,443.7154768151,415.5247656125
BCH,2019-06-02,438.1577237736,437.8915031794,448.5524807419,428.2914454693
BCH,2019-06-03,443.0990819419,438.1645145825,451.3301544157,429.2979388229
BCH,2019-06-04,423.648018864,443.082367908,447.2473163007,417.1927157827
