date;close;tradecount
18/04/2021 00:00;0.15553000;3572
17/04/2021 00:00;0.15535000;1229357
16/04/2021 00:00;0.16091000;1680016
15/04/2021 00:00;0.16421000;1156954
14/04/2021 00:00;0.14040000;1134096
13/04/2021 00:00;0.14622000;1120103
12/04/2021 00:00;0.12874000;933211
11/04/2021 00:00;0.12214000;434030
10/04/2021 00:00;0.12630000;606746
09/04/2021 00:00;0.11584000;566807
08/04/2021 00:00;0.12349000;845214
07/04/2021 00:00;0.11045000;841397
06/04/2021 00:00;0.12401000;1163998
05/04/2021 00:00;0.13655000;1653928
04/04/2021 00:00;0.12761000;1341095
03/04/2021 00:00;0.10143000;1152124
02/04/2021 00:00;0.09232000;611524
01/04/2021 00:00;0.08543000;930124
31/03/2021 00:00;0.09296000;1376604
30/03/2021 00:00;0.06598000;227377
29/03/2021 00:00;0.06475000;198529
28/03/2021 00:00;0.06362000;216136
27/03/2021 00:00;0.06360000;329877
26/03/2021 00:00;0.06464000;453316
25/03/2021 00:00;0.05528000;170255
24/03/2021 00:00;0.05568000;243338
23/03/2021 00:00;0.05852000;294139
22/03/2021 00:00;0.05927000;476415
21/03/2021 00:00;0.06337000;431411
20/03/2021 00:00;0.06090000;746498
19/03/2021 00:00;0.05862000;243328
18/03/2021 00:00;0.05329000;152612
17/03/2021 00:00;0.05483000;256756
16/03/2021 00:00;0.05237000;169625
15/03/2021 00:00;0.05069000;166312
14/03/2021 00:00;0.05105000;151535
13/03/2021 00:00;0.05291000;181608
12/03/2021 00:00;0.04997000;132861
11/03/2021 00:00;0.05151000;134364
10/03/2021 00:00;0.05142000;164786
09/03/2021 00:00;0.05320000;146144
08/03/2021 00:00;0.05307000;153483
07/03/2021 00:00;0.05173000;106751
06/03/2021 00:00;0.05015000;102341
05/03/2021 00:00;0.05019000;144381
04/03/2021 00:00;0.05142000;280660
03/03/2021 00:00;0.04883000;138523
02/03/2021 00:00;0.04687000;127827
01/03/2021 00:00;0.04784000;132385
28/02/2021 00:00;0.04562000;139009
27/02/2021 00:00;0.04652000;142797
26/02/2021 00:00;0.04517000;142690
25/02/2021 00:00;0.04520000;176731
24/02/2021 00:00;0.04800000;203140
23/02/2021 00:00;0.04501000;384669
22/02/2021 00:00;0.05425000;297244
21/02/2021 00:00;0.05935000;248070
20/02/2021 00:00;0.05773000;382504
19/02/2021 00:00;0.06073000;399592
18/02/2021 00:00;0.05492000;179318
17/02/2021 00:00;0.05256000;187461
16/02/2021 00:00;0.05202000;202280
15/02/2021 00:00;0.05079000;334079
14/02/2021 00:00;0.05519000;272347
13/02/2021 00:00;0.05995000;425120
12/02/2021 00:00;0.05515000;417210
11/02/2021 00:00;0.05681000;342529
