date;close;tradecount
07/04/2020 00:00;0.03525000;39897
06/04/2020 00:00;0.03592000;46082
05/04/2020 00:00;0.03190000;11726
04/04/2020 00:00;0.03244000;20688
03/04/2020 00:00;0.03231000;26643
02/04/2020 00:00;0.03188000;44516
01/04/2020 00:00;0.03097000;32456
31/03/2020 00:00;0.03045000;23604
30/03/2020 00:00;0.02965000;31069
29/03/2020 00:00;0.02806000;20832
28/03/2020 00:00;0.02975000;32561
27/03/2020 00:00;0.02882000;31628
26/03/2020 00:00;0.03086000;24355
25/03/2020 00:00;0.02945000;28676
24/03/2020 00:00;0.03023000;33999
23/03/2020 00:00;0.02925000;35858
22/03/2020 00:00;0.02703000;35862
21/03/2020 00:00;0.02948000;51138
20/03/2020 00:00;0.02946000;92102
19/03/2020 00:00;0.03030000;70097
18/03/2020 00:00;0.02607000;43733
17/03/2020 00:00;0.02575000;47984
16/03/2020 00:00;0.02423000;92731
15/03/2020 00:00;0.02693000;58042
14/03/2020 00:00;0.02582000;65449
13/03/2020 00:00;0.02843000;206325
12/03/2020 00:00;0.02329000;159376
11/03/2020 00:00;0.03969000;57899
10/03/2020 00:00;0.04146000;58864
09/03/2020 00:00;0.04156000;55729
08/03/2020 00:00;0.04291000;46839
07/03/2020 00:00;0.04879000;23325
06/03/2020 00:00;0.05174000;24604
05/03/2020 00:00;0.05096000;36923
04/03/2020 00:00;0.04898000;35593
03/03/2020 00:00;0.04866000;33235
02/03/2020 00:00;0.04923000;38165
01/03/2020 00:00;0.04561000;44382
29/02/2020 00:00;0.04710000;34620
28/02/2020 00:00;0.04885000;62428
27/02/2020 00:00;0.04986000;95653
26/02/2020 00:00;0.04915000;113454
25/02/2020 00:00;0.05603000;54979
24/02/2020 00:00;0.05906000;48380
23/02/2020 00:00;0.06145000;37120
22/02/2020 00:00;0.05825000;37290
21/02/2020 00:00;0.05853000;48104
20/02/2020 00:00;0.05815000;74601
19/02/2020 00:00;0.05737000;60638
18/02/2020 00:00;0.06274000;81097
17/02/2020 00:00;0.06019000;83682
16/02/2020 00:00;0.06146000;93485
15/02/2020 00:00;0.06426000;77854
14/02/2020 00:00;0.07074000;53746
13/02/2020 00:00;0.06867000;85333
12/02/2020 00:00;0.06817000;80015
11/02/2020 00:00;0.06335000;47166
10/02/2020 00:00;0.06029000;48474
09/02/2020 00:00;0.06188000;34027
08/02/2020 00:00;0.06002000;43573
07/02/2020 00:00;0.05987000;53407
06/02/2020 00:00;0.06008000;59350
05/02/2020 00:00;0.05933000;57965
04/02/2020 00:00;0.05601000;46830
03/02/2020 00:00;0.05696000;52092
02/02/2020 00:00;0.05570000;91900
01/02/2020 00:00;0.05610000;72967
31/01/2020 00:00;0.05390000;90248
30/01/2020 00:00;0.05614000;59967
29/01/2020 00:00;0.05329000;66634
28/01/2020 00:00;0.05290000;88392
27/01/2020 00:00;0.04796000;45349
26/01/2020 00:00;0.04477000;28010
25/01/2020 00:00;0.04314000;17999
24/01/2020 00:00;0.04495000;27244
23/01/2020 00:00;0.04318000;27934
22/01/2020 00:00;0.04575000;21195
21/01/2020 00:00;0.04602000;33801
20/01/2020 00:00;0.04378000;21051
19/01/2020 00:00;0.04200000;29181
18/01/2020 00:00;0.04489000;31621
17/01/2020 00:00;0.04490000;49435
16/01/2020 00:00;0.04168000;24738
15/01/2020 00:00;0.04275000;39538
14/01/2020 00:00;0.04161000;60102
