date;close;tradecount
18/04/2021 00:00;154.217.000;4369
17/04/2021 00:00;153.896.000;1726909
16/04/2021 00:00;154.805.000;2775730
15/04/2021 00:00;175.781.000;1857832
14/04/2021 00:00;183.468.000;3246570
13/04/2021 00:00;179.611.000;3544673
12/04/2021 00:00;146.843.000;1444928
11/04/2021 00:00;135.118.000;2505282
10/04/2021 00:00;137.280.000;3271415
09/04/2021 00:00;101.721.000;996403
08/04/2021 00:00;105.599.000;1204812
07/04/2021 00:00;0.91542000;2112137
06/04/2021 00:00;109.663.000;3381698
05/04/2021 00:00;0.91584000;2379045
04/04/2021 00:00;0.63500000;490874
03/04/2021 00:00;0.57831000;742609
02/04/2021 00:00;0.60701000;574819
01/04/2021 00:00;0.57087000;524609
31/03/2021 00:00;0.56982000;524758
30/03/2021 00:00;0.56210000;423890
29/03/2021 00:00;0.56538000;370154
28/03/2021 00:00;0.54552000;268005
27/03/2021 00:00;0.54752000;324100
26/03/2021 00:00;0.56357000;515668
25/03/2021 00:00;0.51058000;494290
24/03/2021 00:00;0.48021000;618867
23/03/2021 00:00;0.54980000;672499
22/03/2021 00:00;0.54410000;1078272
21/03/2021 00:00;0.51651000;572056
20/03/2021 00:00;0.52613000;767634
19/03/2021 00:00;0.46651000;247072
18/03/2021 00:00;0.46893000;382664
17/03/2021 00:00;0.46980000;357376
16/03/2021 00:00;0.46024000;744088
15/03/2021 00:00;0.43574000;302316
14/03/2021 00:00;0.43905000;226129
13/03/2021 00:00;0.45787000;310625
12/03/2021 00:00;0.43934000;351995
11/03/2021 00:00;0.45187000;322925
10/03/2021 00:00;0.46155000;366755
09/03/2021 00:00;0.48490000;325327
08/03/2021 00:00;0.47412000;394530
07/03/2021 00:00;0.46558000;224162
06/03/2021 00:00;0.46285000;248640
05/03/2021 00:00;0.45457000;410780
04/03/2021 00:00;0.48096000;637627
03/03/2021 00:00;0.44846000;379740
02/03/2021 00:00;0.43570000;337346
01/03/2021 00:00;0.44537000;335546
28/02/2021 00:00;0.41565000;345699
27/02/2021 00:00;0.43589000;355828
26/02/2021 00:00;0.42788000;448351
25/02/2021 00:00;0.43601000;370667
24/02/2021 00:00;0.46860000;487884
23/02/2021 00:00;0.47579000;1340153
22/02/2021 00:00;0.56646000;1941274
21/02/2021 00:00;0.54468000;640280
20/02/2021 00:00;0.51167000;856977
19/02/2021 00:00;0.56465000;669596
18/02/2021 00:00;0.53204000;466525
17/02/2021 00:00;0.53467000;600246
16/02/2021 00:00;0.51995000;765036
15/02/2021 00:00;0.54976000;821281
14/02/2021 00:00;0.59211000;692670
13/02/2021 00:00;0.63309000;1033470
12/02/2021 00:00;0.60900000;1006475
11/02/2021 00:00;0.52806000;614509
10/02/2021 00:00;0.50429000;1219466
09/02/2021 00:00;0.47636000;761674
08/02/2021 00:00;0.45099000;674777
07/02/2021 00:00;0.41849000;691245
06/02/2021 00:00;0.44307000;536826
05/02/2021 00:00;0.45219000;869470
04/02/2021 00:00;0.44545000;1148856
03/02/2021 00:00;0.39721000;706054
02/02/2021 00:00;0.37254000;1116661
01/02/2021 00:00;0.37106000;4196624
31/01/2021 00:00;0.49507000;2281850
30/01/2021 00:00;0.44372000;2525559
29/01/2021 00:00;0.28290000;725747
28/01/2021 00:00;0.26407000;208762
27/01/2021 00:00;0.25039000;208679
26/01/2021 00:00;0.26834000;169463
25/01/2021 00:00;0.26757000;214800
24/01/2021 00:00;0.27339000;156175
23/01/2021 00:00;0.27167000;195769
22/01/2021 00:00;0.27217000;329446
21/01/2021 00:00;0.26802000;415134
20/01/2021 00:00;0.29539000;371408
19/01/2021 00:00;0.29396000;497708
18/01/2021 00:00;0.28528000;242097
17/01/2021 00:00;0.27746000;231989
16/01/2021 00:00;0.27924000;316456
15/01/2021 00:00;0.27991000;364353
14/01/2021 00:00;0.29642000;386477
13/01/2021 00:00;0.30582000;377195
12/01/2021 00:00;0.29254000;500738
11/01/2021 00:00;0.28743000;873816
10/01/2021 00:00;0.31491000;795387
09/01/2021 00:00;0.32419000;536896
08/01/2021 00:00;0.32032000;892278
07/01/2021 00:00;0.32389000;1803983
06/01/2021 00:00;0.24854000;702825
05/01/2021 00:00;0.22573000;453045
04/01/2021 00:00;0.23565000;641712
03/01/2021 00:00;0.22540000;476694
02/01/2021 00:00;0.22064000;457387
01/01/2021 00:00;0.23746000;652631
31/12/2020 00:00;0.21959000;570174
30/12/2020 00:00;0.21138000;1059155
29/12/2020 00:00;0.22142000;1735386
28/12/2020 00:00;0.24845000;654614
27/12/2020 00:00;0.28407000;675084
26/12/2020 00:00;0.29481000;796952
25/12/2020 00:00;0.31768000;1552013
24/12/2020 00:00;0.33863000;1645761
23/12/2020 00:00;0.26050000;2197549
22/12/2020 00:00;0.44642000;930642
21/12/2020 00:00;0.51445000;382588
20/12/2020 00:00;0.55586000;372634
19/12/2020 00:00;0.57666000;412482
18/12/2020 00:00;0.58337000;691560
17/12/2020 00:00;0.57690000;1218958
16/12/2020 00:00;0.56941000;783100
15/12/2020 00:00;0.46793000;346976
14/12/2020 00:00;0.49740000;273936
13/12/2020 00:00;0.51365000;400328
12/12/2020 00:00;0.50658000;800722
11/12/2020 00:00;0.54945000;631463
10/12/2020 00:00;0.57267000;481857
09/12/2020 00:00;0.58265000;670626
08/12/2020 00:00;0.55890000;396399
07/12/2020 00:00;0.60818000;288996
06/12/2020 00:00;0.62107000;515459
05/12/2020 00:00;0.58517000;344094
04/12/2020 00:00;0.55367000;473967
03/12/2020 00:00;0.63046000;265747
