date;close;tradecount
03/06/2020 00:00;24.452.000.000;213792
02/06/2020 00:00;23.771.000.000;355417
01/06/2020 00:00;24.823.000.000;318497
31/05/2020 00:00;23.157.000.000;320066
30/05/2020 00:00;24.366.000.000;341862
29/05/2020 00:00;22.067.000.000;217959
28/05/2020 00:00;22.021.000.000;219160
27/05/2020 00:00;20.829.000.000;167619
26/05/2020 00:00;20.089.000.000;167702
25/05/2020 00:00;20.415.000.000;171792
24/05/2020 00:00;19.990.000.000;204534
23/05/2020 00:00;20.660.000.000;150729
22/05/2020 00:00;20.736.000.000;217659
21/05/2020 00:00;19.874.000.000;258415
20/05/2020 00:00;20.998.000.000;195172
19/05/2020 00:00;21.458.000.000;186027
18/05/2020 00:00;21.491.000.000;249528
17/05/2020 00:00;20.700.000.000;180088
16/05/2020 00:00;20.045.000.000;174447
15/05/2020 00:00;19.486.000.000;230721
14/05/2020 00:00;20.329.000.000;285245
13/05/2020 00:00;19.958.000.000;212710
12/05/2020 00:00;18.976.000.000;193978
11/05/2020 00:00;18.573.000.000;303669
10/05/2020 00:00;18.754.000.000;426358
09/05/2020 00:00;21.007.000.000;194059
08/05/2020 00:00;21.131.000.000;262122
07/05/2020 00:00;21.200.000.000;380313
06/05/2020 00:00;19.897.000.000;271299
05/05/2020 00:00;20.529.000.000;246124
04/05/2020 00:00;20.648.000.000;349701
03/05/2020 00:00;20.986.000.000;268841
02/05/2020 00:00;21.390.000.000;185802
01/05/2020 00:00;21.202.000.000;291365
30/04/2020 00:00;20.608.000.000;557268
29/04/2020 00:00;21.536.000.000;445147
28/04/2020 00:00;19.624.000.000;183819
27/04/2020 00:00;19.634.000.000;238341
26/04/2020 00:00;19.738.000.000;228826
25/04/2020 00:00;19.421.000.000;244755
24/04/2020 00:00;18.759.000.000;222074
23/04/2020 00:00;18.551.000.000;363772
22/04/2020 00:00;18.270.000.000;246896
21/04/2020 00:00;17.074.000.000;228262
20/04/2020 00:00;17.020.000.000;365589
19/04/2020 00:00;18.003.000.000;270668
18/04/2020 00:00;18.740.000.000;286172
17/04/2020 00:00;17.069.000.000;191289
16/04/2020 00:00;17.229.000.000;389854
15/04/2020 00:00;15.273.000.000;186226
14/04/2020 00:00;15.845.000.000;178490
13/04/2020 00:00;15.629.000.000;255965
12/04/2020 00:00;15.859.000.000;223429
11/04/2020 00:00;15.833.000.000;168046
10/04/2020 00:00;15.781.000.000;323430
09/04/2020 00:00;16.952.000.000;212541
08/04/2020 00:00;17.311.000.000;287799
07/04/2020 00:00;16.463.000.000;446557
06/04/2020 00:00;17.132.000.000;432858
05/04/2020 00:00;14.268.000.000;134223
04/04/2020 00:00;14.410.000.000;178768
03/04/2020 00:00;14.131.000.000;239800
02/04/2020 00:00;14.128.000.000;314519
01/04/2020 00:00;13.569.000.000;199637
31/03/2020 00:00;13.272.000.000;172692
30/03/2020 00:00;13.206.000.000;241576
29/03/2020 00:00;12.450.000.000;182914
28/03/2020 00:00;13.098.000.000;274768
27/03/2020 00:00;13.133.000.000;224835
26/03/2020 00:00;13.840.000.000;248508
25/03/2020 00:00;13.610.000.000;317580
24/03/2020 00:00;13.842.000.000;381573
23/03/2020 00:00;13.592.000.000;416820
22/03/2020 00:00;12.232.000.000;337273
21/03/2020 00:00;13.266.000.000;401288
20/03/2020 00:00;13.348.000.000;707216
19/03/2020 00:00;13.630.000.000;489147
18/03/2020 00:00;11.811.000.000;346312
17/03/2020 00:00;11.567.000.000;378258
16/03/2020 00:00;11.102.000.000;663277
15/03/2020 00:00;12.378.000.000;346579
14/03/2020 00:00;12.254.000.000;398146
13/03/2020 00:00;13.406.000.000;1199923
12/03/2020 00:00;10.782.000.000;937284
11/03/2020 00:00;19.461.000.000;344156
10/03/2020 00:00;20.070.000.000;332398
09/03/2020 00:00;20.281.000.000;473504
08/03/2020 00:00;19.943.000.000;412787
07/03/2020 00:00;23.723.000.000;238113
06/03/2020 00:00;24.488.000.000;234091
05/03/2020 00:00;22.838.000.000;227242
04/03/2020 00:00;22.426.000.000;167247
03/03/2020 00:00;22.391.000.000;253103
02/03/2020 00:00;23.197.000.000;258680
01/03/2020 00:00;21.781.000.000;265577
29/02/2020 00:00;21.721.000.000;211771
28/02/2020 00:00;22.676.000.000;347125
27/02/2020 00:00;22.779.000.000;415969
26/02/2020 00:00;22.393.000.000;454355
25/02/2020 00:00;24.667.000.000;277457
24/02/2020 00:00;26.552.000.000;263161
23/02/2020 00:00;27.448.000.000;178464
22/02/2020 00:00;26.157.000.000;136810
21/02/2020 00:00;26.527.000.000;214306
20/02/2020 00:00;25.696.000.000;373551
19/02/2020 00:00;25.845.000.000;298048
18/02/2020 00:00;28.261.000.000;431799
17/02/2020 00:00;26.785.000.000;417529
16/02/2020 00:00;25.885.000.000;416082
15/02/2020 00:00;26.488.000.000;348934
14/02/2020 00:00;28.515.000.000;309022
13/02/2020 00:00;26.832.000.000;422008
12/02/2020 00:00;26.574.000.000;415316
11/02/2020 00:00;23.669.000.000;250241
10/02/2020 00:00;22.289.000.000;232617
09/02/2020 00:00;22.849.000.000;183735
08/02/2020 00:00;22.305.000.000;257281
07/02/2020 00:00;22.333.000.000;268274
06/02/2020 00:00;21.319.000.000;276196
05/02/2020 00:00;20.378.000.000;241415
04/02/2020 00:00;18.891.000.000;173353
03/02/2020 00:00;18.969.000.000;181726
02/02/2020 00:00;18.844.000.000;222425
01/02/2020 00:00;18.360.000.000;124149
31/01/2020 00:00;17.999.000.000;157597
30/01/2020 00:00;18.469.000.000;189458
29/01/2020 00:00;17.372.000.000;145062
28/01/2020 00:00;17.564.000.000;178990
27/01/2020 00:00;17.008.000.000;157072
26/01/2020 00:00;16.786.000.000;116628
25/01/2020 00:00;16.035.000.000;95448
24/01/2020 00:00;16.254.000.000;145668
23/01/2020 00:00;16.281.000.000;150875
22/01/2020 00:00;16.807.000.000;111017
21/01/2020 00:00;16.949.000.000;125609
20/01/2020 00:00;16.687.000.000;130615
19/01/2020 00:00;16.679.000.000;203953
18/01/2020 00:00;17.414.000.000;240660
17/01/2020 00:00;16.985.000.000;273867
16/01/2020 00:00;16.421.000.000;179108
15/01/2020 00:00;16.640.000.000;251183
14/01/2020 00:00;16.564.000.000;321408
13/01/2020 00:00;14.358.000.000;102544
12/01/2020 00:00;14.654.000.000;110842
11/01/2020 00:00;14.238.000.000;156488
10/01/2020 00:00;14.484.000.000;167313
09/01/2020 00:00;13.774.000.000;152241
08/01/2020 00:00;14.072.000.000;229912
07/01/2020 00:00;14.280.000.000;188444
06/01/2020 00:00;14.415.000.000;159866
05/01/2020 00:00;13.537.000.000;115106
04/01/2020 00:00;13.420.000.000;95488
03/01/2020 00:00;13.435.000.000;162310
02/01/2020 00:00;12.719.000.000;96193
01/01/2020 00:00;13.077.000.000;75888
31/12/2019 00:00;12.916.000.000;95085
30/12/2019 00:00;13.159.000.000;101293
29/12/2019 00:00;13.436.000.000;115498
28/12/2019 00:00;12.811.000.000;82441
27/12/2019 00:00;12.629.000.000;102142
26/12/2019 00:00;12.558.000.000;103034
25/12/2019 00:00;12.509.000.000;93397
24/12/2019 00:00;12.775.000.000;87657
23/12/2019 00:00;12.780.000.000;145867
22/12/2019 00:00;13.209.000.000;91028
21/12/2019 00:00;12.699.000.000;64847
20/12/2019 00:00;12.819.000.000;90922
19/12/2019 00:00;12.810.000.000;154222
18/12/2019 00:00;13.278.000.000;252627
17/12/2019 00:00;12.188.000.000;178977
16/12/2019 00:00;13.273.000.000;153717
15/12/2019 00:00;14.246.000.000;77131
14/12/2019 00:00;14.179.000.000;76951
13/12/2019 00:00;14.480.000.000;90805
12/12/2019 00:00;14.487.000.000;99231
11/12/2019 00:00;14.339.000.000;69834
10/12/2019 00:00;14.556.000.000;85725
09/12/2019 00:00;14.738.000.000;92204
