Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XRP,2018-12-23,0.3681398165,0.3568090019,0.380723765,0.3465785928
XRP,2018-12-24,0.4112443506,0.3696311405,0.446391266,0.3694247548
XRP,2018-12-25,0.3805459213,0.4016253626,0.40465489,0.3658790586
XRP,2018-12-26,0.3768153794,0.3806665179,0.3926767858,0.3604137746
XRP,2018-12-27,0.342486132,0.3772858009,0.3792122619,0.3394818985
XRP,2018-12-28,0.3675289223,0.342523513,0.3772901528,0.3346601636
XRP,2018-12-30,0.3588009788,0.3748,0.383519719,0.35661732
XRP,2018-12-31,0.3513591257,0.35885,0.36902,0.3505846323
XRP,2019-01-02,0.3566900814,0.3511094033,0.3592515307,0.3480524507
XRP,2019-01-03,0.3725540091,0.3566900773,0.3733063158,0.3563261803
XRP,2019-01-04,0.3582492412,0.372553998,0.3755440044,0.354760005
XRP,2019-01-05,0.3557828545,0.3562990003,0.3601969384,0.3495014466
XRP,2019-01-06,0.3554467371,0.3557828545,0.3616055672,0.3506980352
XRP,2019-01-07,0.3628367436,0.3529750974,0.3680790925,0.3502842678
XRP,2019-01-08,0.3615077934,0.3638975102,0.3735255971,0.3604095597
XRP,2019-01-09,0.3623344573,0.361543266,0.3701601853,0.3572774261
XRP,2019-01-10,0.3679372789,0.3636075863,0.3697586262,0.3603140138
XRP,2019-01-11,0.3283180135,0.3679371004,0.3811034529,0.3222545459
XRP,2019-01-12,0.327044056,0.328315047,0.3353971693,0.3240348234
XRP,2019-01-13,0.3279875686,0.3271922786,0.3331762468,0.3238061276
XRP,2019-01-14,0.3146670801,0.3288895384,0.3325826888,0.3131452419
XRP,2019-01-15,0.331329595,0.3146816772,0.3377417917,0.3138219595
XRP,2019-01-16,0.3232929895,0.331332732,0.3340522494,0.3199175042
XRP,2019-01-17,0.3260413622,0.3232939395,0.3334878659,0.3228129774
XRP,2019-01-18,0.324295048,0.327033211,0.3294020745,0.3212750288
XRP,2019-01-19,0.3204058961,0.3243133908,0.3279080478,0.3176732291
XRP,2019-01-20,0.3284506794,0.3204007059,0.3336639731,0.3193289857
XRP,2019-01-21,0.3189521021,0.3274287685,0.3290488331,0.3119952093
XRP,2019-01-22,0.3164059383,0.3189584739,0.3218013699,0.313758626
XRP,2019-01-23,0.3183408131,0.3164159506,0.3203755182,0.307259573
XRP,2019-01-24,0.3147664566,0.3179391759,0.3193899919,0.3124095529
XRP,2019-01-25,0.3152815605,0.3145884978,0.3176019484,0.3126281184
XRP,2019-01-26,0.3130071696,0.3156034092,0.3162298275,0.3096883841
XRP,2019-01-27,0.3113273611,0.3130267251,0.3179457289,0.3106207058
XRP,2019-01-28,0.3056804784,0.3113251305,0.3121534808,0.3016602596
XRP,2019-01-29,0.2905245357,0.3046252247,0.3057636328,0.2810498575
XRP,2019-01-30,0.2866551842,0.2919087302,0.2934935864,0.280917079
XRP,2019-01-31,0.3134260489,0.2866521237,0.3203802138,0.2833465903
XRP,2019-02-01,0.3100902021,0.3162656545,0.3304107548,0.3001085422
XRP,2019-02-02,0.3029207274,0.3062803078,0.3079804718,0.2937551686
XRP,2019-02-03,0.3027036311,0.3029207542,0.3064460028,0.3010914731
XRP,2019-02-04,0.2981814123,0.3026662617,0.3094835826,0.2940708812
XRP,2019-02-05,0.2950830989,0.2983557411,0.3013409273,0.2934841485
XRP,2019-02-06,0.2952988552,0.2950150459,0.2983181121,0.2924798956
XRP,2019-02-07,0.2877611161,0.2959871816,0.2971325599,0.2853451458
XRP,2019-02-08,0.2889144109,0.2867070194,0.2906848625,0.2863096343
XRP,2019-02-09,0.304043507,0.2889315343,0.3143774152,0.2867083451
XRP,2019-02-10,0.3070314671,0.3070577509,0.3105440404,0.3031361861
XRP,2019-02-11,0.3019460205,0.3070439322,0.3081272754,0.2956706063
XRP,2019-02-12,0.2987522149,0.3019705751,0.3067947944,0.2979446805
XRP,2019-02-13,0.2997856989,0.2987197691,0.3036724273,0.2939781423
XRP,2019-02-14,0.2997911361,0.300633212,0.3084722094,0.2976618164
XRP,2019-02-15,0.2985126811,0.2998239251,0.3021942209,0.2970728928
XRP,2019-02-16,0.2971298356,0.297899358,0.3031354283,0.2956041472
XRP,2019-02-17,0.2980603334,0.2971587073,0.3001713699,0.2968006794
XRP,2019-02-18,0.2985664535,0.2980759708,0.3035389286,0.2951258561
